Vehicle_ID,Engine_Temperature,Vibration,Battery_Voltage,Engine_Load,RPM,Oil_Quality_Index,Mileage_km,Vehicle_Age_Years,Failure_Status
V4271,86.34,6.437,10.04,72.0,686.0,57.5,12179.0,2.4,1
V4272,92.05,1.621,13.02,52.9,3329.0,75.7,25036.0,2.98,0
V4273,100.7,5.082,11.34,98.0,2462.0,99.5,15699.0,5.17,1
V4274,77.67,1.355,12.43,40.1,2389.0,74.9,64039.0,9.25,0
V4275,95.84,3.341,14.39,98.4,1844.0,89.7,18572.0,2.5,0
V4276,94.36,2.338,13.49,15.8,1175.0,54.9,191566.0,5.49,0
V4277,86.07,0.164,13.49,71.5,1199.0,69.5,88087.0,0.54,0
V4278,85.64,1.055,13.56,50.9,2031.0,70.5,101568.0,1.59,0
V4279,100.14,12.95,11.03,84.0,2277.0,56.1,2960.0,0.5,1
V4280,78.11,2.907,13.42,81.1,3043.0,51.1,8728.0,4.71,0
V4281,85.24,1.299,14.37,82.0,2322.0,71.4,8351.0,9.53,0
V4282,67.78,0.515,13.46,18.5,2535.0,98.7,50159.0,8.79,0
V4283,92.01,2.125,12.84,84.0,1934.0,78.3,539.0,1.58,0
V4284,72.51,2.874,12.33,29.3,1971.0,64.8,73894.0,1.07,0
V4285,97.03,1.287,12.27,12.3,1463.0,44.4,35638.0,1.28,0
V4286,93.96,5.229,10.19,29.6,1586.0,69.4,37594.0,1.35,1
V4287,93.46,5.958,12.19,53.1,1581.0,68.4,34684.0,0.34,1
V4288,94.93,4.709,11.28,76.8,2018.0,80.8,34491.0,0.57,1
V4289,82.7,1.238,12.91,29.7,1368.0,71.2,9923.0,0.97,0
V4290,96.35,0.399,13.12,20.2,1794.0,84.5,14982.0,0.1,0
V4291,65.1,4.67,11.97,68.1,2180.0,86.5,30091.0,0.19,0
V4292,95.22,1.461,12.54,98.6,998.0,74.0,50972.0,4.8,0
V4293,87.7,5.892,12.65,64.1,2941.0,74.2,14283.0,3.86,0
V4294,75.34,0.123,12.64,72.2,3091.0,75.5,73827.0,11.63,0
V4295,76.4,2.548,13.01,60.5,2716.0,48.8,74874.0,2.06,0
V4296,111.62,5.587,11.45,80.4,2396.0,85.8,14402.0,2.35,1
V4297,77.44,2.911,12.75,97.8,2363.0,100.0,36951.0,0.28,0
V4298,75.77,3.672,12.6,59.0,2466.0,75.9,19311.0,0.66,0
V4299,105.78,4.899,11.94,47.5,2243.0,63.3,9521.0,4.71,1
V4300,87.71,2.24,13.87,87.4,2291.0,74.9,73795.0,1.07,0
V4301,85.51,1.052,10.46,97.3,1369.0,68.5,214447.0,5.94,1
V4302,86.73,1.818,13.68,21.6,2258.0,75.4,37533.0,4.89,0
V4303,76.79,2.284,12.02,62.0,2449.0,70.3,110375.0,5.5,0
V4304,,1.082,13.22,81.3,2369.0,42.7,46246.0,4.69,0
V4305,105.36,4.748,11.8,58.0,2774.0,76.4,37533.0,4.92,1
V4306,89.26,2.88,12.21,46.8,2935.0,100.0,29439.0,3.17,0
V4307,93.8,5.986,11.61,69.0,1937.0,55.0,12097.0,4.54,1
V4308,109.33,1.705,10.37,34.3,1633.0,91.5,3961.0,2.99,1
V4309,85.0,1.648,13.7,41.4,2828.0,81.0,26280.0,0.92,0
V4310,75.55,2.588,12.04,99.3,2533.0,61.2,37078.0,0.98,0
V4311,105.78,3.055,11.22,67.3,1914.0,54.9,32050.0,2.08,1
V4312,101.69,1.971,13.08,88.6,2088.0,78.9,53519.0,0.1,0
V4313,,2.395,,82.7,2048.0,80.4,9599.0,8.8,0
V4314,94.22,10.548,11.44,68.7,2335.0,52.4,19677.0,1.25,1
V4315,97.1,6.357,12.28,85.7,2918.0,88.9,24170.0,0.21,1
V4316,84.57,0.339,12.67,35.8,1752.0,67.6,9290.0,2.21,0
V4317,77.14,0.458,12.35,67.3,2346.0,82.4,106624.0,6.76,0
V4318,108.66,3.204,12.12,63.2,2328.0,85.5,51488.0,2.03,1
V4319,116.39,2.087,12.43,66.0,1207.0,88.4,4336.0,1.22,1
V4320,93.84,7.264,11.68,25.2,3452.0,60.2,56141.0,3.15,1
V4321,77.77,1.741,12.01,35.0,2305.0,100.0,35712.0,3.42,0
V4322,72.61,2.923,13.73,35.8,2778.0,61.2,33400.0,5.69,0
V4323,87.06,5.098,13.76,64.2,1391.0,88.4,206279.0,6.43,0
V4324,93.83,3.331,12.87,97.5,3164.0,67.5,43329.0,4.9,0
V4325,88.8,1.524,12.6,95.9,2024.0,75.8,102168.0,0.1,0
V4326,84.98,1.829,12.84,30.4,1048.0,73.1,110168.0,0.1,0
V4327,80.29,1.983,12.87,37.4,1489.0,82.0,4812.0,15.17,0
V4328,76.26,5.329,13.46,13.2,1586.0,90.7,500.0,1.23,0
V4329,103.64,6.443,10.61,45.9,1813.0,65.8,25713.0,1.33,1
V4330,92.31,3.914,12.65,85.1,1555.0,61.8,65996.0,5.27,0
V4331,72.63,2.769,12.89,92.4,2605.0,44.1,78227.0,3.49,0
V4332,97.72,2.353,13.16,31.3,2290.0,77.7,69695.0,2.49,0
V4333,89.59,1.754,13.52,33.9,2456.0,72.5,26681.0,0.5,0
V4334,103.79,3.568,11.64,29.9,2415.0,76.6,62377.0,0.34,1
V4335,74.26,3.276,14.05,41.5,2077.0,73.5,57087.0,4.86,0
V4336,74.07,1.268,12.41,82.4,1420.0,86.4,16948.0,0.53,0
V4337,97.23,6.411,12.73,68.2,1444.0,67.4,8316.0,2.29,1
V4338,89.02,0.258,12.43,80.7,1466.0,80.2,43710.0,5.33,0
V4339,115.41,1.351,11.47,62.5,1654.0,74.5,50867.0,10.27,1
V4340,104.47,7.478,12.09,33.2,3047.0,60.6,37767.0,8.27,1
V4341,83.06,5.345,13.71,30.5,1452.0,64.7,10789.0,7.98,0
V4342,136.79000000000002,3.612,12.76,10.8,2939.0,88.8,14575.0,1.78,0
V4343,94.84,0.905,13.24,80.3,1673.0,87.4,55470.0,10.48,0
V4344,77.28,4.206,12.81,86.2,1522.0,86.1,147901.0,4.6,0
V4345,98.03,0.966,11.62,79.1,2411.0,72.5,130385.0,8.7,0
V4346,99.78,7.027,10.93,16.7,2834.0,41.4,32997.0,0.37,1
V4347,97.72,0.73,12.26,78.6,1388.0,50.0,97941.0,0.16,0
V4348,90.43,1.404,13.76,14.1,2155.0,71.1,1345.0,2.25,0
V4349,83.9,0.1,13.77,19.5,2794.0,52.2,88847.0,7.04,0
V4350,80.84,,12.5,49.6,2655.0,92.2,29095.0,2.1,0
V4351,82.27,3.253,12.41,52.9,1428.0,62.9,68449.0,8.64,0
V4352,88.43,7.005,12.62,83.5,2098.0,70.9,500.0,1.07,0
V4353,98.22,7.048,11.2,71.2,1395.0,100.0,91314.0,0.16,1
V4354,80.25,3.517,13.32,23.8,2387.0,90.5,40672.0,5.73,0
V4355,,0.463,15.0,30.4,2283.0,80.2,12363.0,3.94,0
V4356,85.63,1.423,12.81,35.7,2483.0,78.3,19211.0,2.32,0
V4357,78.37,8.988,11.65,21.1,1722.0,63.7,10079.0,7.46,1
V4358,88.67,2.08,14.16,35.9,1850.0,86.4,24856.0,6.95,0
V4359,77.16,0.637,13.17,75.6,2694.0,78.2,18022.0,1.57,0
V4360,75.77,1.417,12.35,31.7,2715.0,73.0,34409.0,7.28,0
V4361,71.5,0.199,13.21,85.2,3036.0,84.6,75881.0,1.69,0
V4362,70.65,3.784,13.42,52.3,2911.0,84.9,181476.0,3.89,0
V4363,74.16,0.519,12.79,39.1,1376.0,60.4,13033.0,0.86,0
V4364,79.33,2.006,13.48,47.1,2812.0,88.8,5068.0,1.23,0
V4365,100.63,0.616,13.42,73.9,2183.0,73.7,22663.0,2.38,0
V4366,80.79,2.296,12.72,56.5,2564.0,76.2,6973.0,1.51,0
V4367,86.42,3.638,13.93,10.7,2031.0,55.3,80875.0,0.55,0
V4368,102.27,3.045,11.11,93.0,1743.0,55.7,31293.0,2.63,1
V4369,92.54,8.836,11.69,15.9,2058.0,53.2,43537.0,2.86,1
V4370,84.38,3.373,12.64,94.5,2232.0,100.0,7346.0,0.69,0
V4371,75.44,2.973,11.98,12.5,2345.0,100.0,62313.0,0.77,0
V4372,105.62,7.871,11.37,79.4,2687.0,49.5,163517.0,0.12,1
V4373,99.46,2.328,14.16,58.1,1681.0,52.3,29634.0,0.12,0
V4374,71.54,1.498,12.97,55.5,1638.0,67.3,147702.0,1.78,0
V4375,76.81,2.691,12.1,16.6,1385.0,91.6,1590.0,0.63,0
V4376,82.76,0.654,13.13,31.5,2089.0,84.4,1637.0,10.06,0
V4377,87.99,6.764,11.46,80.0,1763.0,100.0,144864.0,0.89,1
V4378,89.05,3.894,13.63,90.2,2034.0,70.4,54219.0,0.27,0
V4379,79.17,1.673,12.86,57.6,2212.0,64.5,9410.0,2.07,0
V4380,117.07,1.758,9.84,41.8,1309.0,75.8,20356.0,0.86,1
V4381,94.52,2.377,13.31,15.4,1922.0,72.4,31895.0,0.26,0
V4382,86.7,0.556,13.13,71.4,2381.0,74.6,54576.0,5.59,0
V4383,93.22,1.47,12.82,35.1,2234.0,76.6,83040.0,3.26,0
V4384,93.85,4.672,12.38,15.0,2013.0,100.0,3882.0,0.23,0
V4385,93.59,2.967,11.99,69.9,2182.0,76.8,48095.0,2.52,1
V4386,86.84,6.765,10.88,53.7,2064.0,59.1,29143.0,0.16,1
V4387,85.63,2.793,13.54,11.1,1702.0,70.6,40966.0,1.75,0
V4388,91.89,3.062,12.72,20.0,1617.0,85.9,31966.0,1.81,0
V4389,86.11,1.22,,72.9,3544.0,84.0,26959.0,6.93,0
V4390,84.15,3.653,11.24,15.7,2514.0,83.2,10353.0,5.32,1
V4391,78.58,1.607,13.02,87.9,2741.0,49.5,28768.0,9.09,0
V4392,84.41,6.139,12.5,38.0,2502.0,,9463.0,0.61,0
V4393,84.39,1.163,13.32,18.0,2896.0,73.0,2054.0,3.05,0
V4394,100.78,0.154,13.84,78.4,2487.0,81.7,21066.0,0.1,0
V4395,73.91,2.191,12.38,57.2,1148.0,62.5,1137.0,6.98,0
V4396,110.07,7.339,10.23,37.6,1781.0,97.4,37205.0,1.83,1
V4397,96.91,2.396,14.77,46.5,2318.0,83.1,3382.0,0.29,0
V4398,103.17,6.416,12.4,11.9,2304.0,67.2,25896.0,1.57,0
V4399,89.44,4.53,10.39,69.6,2266.0,100.0,176364.0,1.35,1
V4400,88.93,2.42,13.83,42.9,1642.0,68.0,500.0,5.81,0
V4401,98.14,3.501,12.58,74.3,1919.0,69.5,20567.0,0.54,1
V4402,86.56,2.943,11.54,66.5,2324.0,68.8,50337.0,3.25,0
V4403,84.21,0.439,13.46,68.6,2218.0,75.6,7788.0,6.32,0
V4404,104.3,7.903,11.49,81.4,2588.0,58.9,37019.0,5.38,1
V4405,64.74,3.647,12.91,66.8,1663.0,86.1,13440.0,10.99,0
V4406,102.33,5.577,12.46,47.7,2443.0,,11341.0,0.1,1
V4407,90.93,2.581,11.76,45.1,1914.0,85.0,101414.0,1.75,1
V4408,83.22,5.012,12.69,20.8,2022.0,,10226.0,1.85,0
V4409,101.37,1.731,12.81,80.1,2172.0,68.3,21262.0,0.14,0
V4410,87.3,3.672,11.32,78.5,1334.0,84.2,8363.0,6.8,1
V4411,81.78,2.094,13.21,32.2,2264.0,78.2,15026.0,4.67,0
V4412,121.14,6.196,11.89,87.6,2829.0,63.0,15609.0,3.0,1
V4413,78.34,1.104,13.26,63.0,1592.0,44.6,17805.0,2.08,0
V4414,80.6,0.946,12.99,53.1,3129.0,69.1,46108.0,9.03,0
V4415,83.82,0.913,13.33,11.6,1876.0,82.8,61069.0,1.23,0
V4416,91.73,1.37,13.47,44.4,2495.0,82.4,32162.0,1.63,0
V4417,101.0,7.887,12.32,67.7,1538.0,52.3,42427.0,12.2,1
V4418,74.66,2.305,12.6,18.1,3280.0,87.6,75514.0,0.27,0
V4419,80.74,,13.25,51.4,1670.0,100.0,300000.0,6.07,0
V4420,96.03,12.318,10.02,99.4,2304.0,69.7,27438.0,5.06,1
V4421,84.38,,13.92,74.5,1932.0,71.9,124006.0,9.29,0
V4422,95.15,4.461,13.21,59.2,2175.0,67.2,30333.0,0.38,1
V4423,88.35,0.88,13.53,58.0,2256.0,69.7,68547.0,14.09,0
V4424,70.79,1.131,13.75,13.9,2037.0,93.2,38317.0,0.12,0
V4425,93.51,2.113,12.96,96.2,1860.0,63.2,96953.0,1.65,0
V4426,100.49,4.044,10.63,93.5,2176.0,78.6,26797.0,0.35,1
V4427,96.08,1.016,12.25,71.4,2166.0,70.9,53555.0,0.21,0
V4428,104.39,6.826,11.59,18.9,2362.0,77.9,28258.0,13.38,1
V4429,93.81,2.838,12.55,28.7,2442.0,70.7,87530.0,5.09,0
V4430,88.73,3.219,12.78,26.6,2605.0,87.3,233074.0,2.82,0
V4431,108.2,4.573,11.39,56.8,2481.0,90.6,12546.0,0.46,1
V4432,89.18,2.752,12.98,28.7,2266.0,80.6,28939.0,2.99,0
V4433,96.84,5.103,12.34,72.6,2072.0,71.8,3814.0,1.54,1
V4434,103.18,1.149,11.92,59.1,1434.0,86.8,6839.0,1.27,0
V4435,110.31,10.272,11.99,11.6,2278.0,63.8,119124.0,3.85,1
V4436,89.59,5.997,13.49,77.0,2747.0,81.4,35299.0,6.26,0
V4437,74.79,3.696,12.74,27.0,1816.0,67.3,22622.0,2.34,0
V4438,74.69,1.507,12.48,84.2,1866.0,78.2,50092.0,2.72,0
V4439,87.34,0.262,13.57,42.0,2853.0,60.6,36961.0,4.22,0
V4440,86.16,0.346,12.75,40.5,3016.0,92.8,15331.0,0.53,0
V4441,80.09,1.605,13.11,11.1,1783.0,56.1,11564.0,7.06,0
V4442,97.84,9.158,11.98,98.9,3476.0,73.1,40148.0,7.25,1
V4443,97.71,1.745,13.0,65.1,2409.0,52.8,9386.0,3.12,0
V4444,90.56,0.869,13.92,48.0,2662.0,92.4,6744.0,0.83,0
V4445,81.84,1.996,11.94,18.7,2024.0,98.3,17248.0,2.78,1
V4446,91.65,9.293,10.09,72.9,2329.0,57.1,88908.0,0.45,1
V4447,78.56,1.633,12.78,35.4,2413.0,79.9,1688.0,5.76,0
V4448,81.9,5.702,12.75,98.9,1750.0,70.6,80611.0,1.49,0
V4449,81.69,0.823,13.13,95.5,3027.0,82.7,43657.0,1.49,0
V4450,81.18,0.964,13.55,76.2,2180.0,98.6,1854.0,11.61,0
V4451,74.96,1.342,13.02,97.4,1950.0,80.8,41463.0,2.19,0
V4452,95.18,5.164,11.71,19.5,1621.0,63.5,24982.0,6.23,1
V4453,80.52,3.416,11.66,35.2,2481.0,64.6,82784.0,4.06,0
V4454,61.56,1.073,13.79,32.8,2328.0,69.7,106978.0,1.52,0
V4455,121.1,,11.22,16.5,1712.0,64.1,15190.0,0.53,1
V4456,93.71,0.49,13.16,97.5,2270.0,86.4,68997.0,6.39,0
V4457,81.99,0.472,13.15,15.4,2444.0,87.7,16685.0,5.75,0
V4458,85.15,0.887,12.54,87.1,2003.0,93.9,15771.0,0.74,0
V4459,75.63,5.334,12.85,79.1,2387.0,68.6,9629.0,1.15,0
V4460,98.57,0.875,12.53,43.8,2202.0,92.3,51063.0,5.81,0
V4461,100.18,2.147,13.83,11.7,2090.0,100.0,13652.0,16.45,0
V4462,99.84,5.123,9.86,10.5,1720.0,55.1,28135.0,7.42,1
V4463,102.83,3.91,11.04,28.4,2300.0,67.7,75240.0,4.61,1
V4464,100.0,7.246,11.98,54.4,1163.0,73.4,70641.0,9.88,1
V4465,74.31,1.226,13.9,51.2,2919.0,87.3,87034.0,1.34,0
V4466,81.71,3.831,13.42,62.7,2794.0,95.1,7903.0,0.1,0
V4467,86.06,3.913,12.02,79.5,1688.0,49.0,39782.0,1.55,0
V4468,94.83,1.465,11.5,44.0,1481.0,65.0,110845.0,14.29,1
V4469,83.25,3.477,13.43,24.4,2785.0,92.2,1933.0,8.55,0
V4470,84.27,3.465,14.34,82.0,2117.0,62.2,71210.0,0.21,0
V4471,101.15,3.971,11.43,39.9,2230.0,87.0,12720.0,2.79,1
V4472,85.42,1.405,12.29,35.8,2212.0,83.6,49843.0,0.33,0
V4473,76.52,2.554,13.19,78.8,1543.0,,56868.0,6.22,0
V4474,79.26,6.861,12.97,94.1,2593.0,86.9,116914.0,1.86,0
V4475,74.72,4.437,13.28,92.3,2424.0,68.6,31991.0,9.72,0
V4476,106.86,5.067,12.62,22.4,2209.0,71.0,84843.0,0.22,1
V4477,68.15,0.262,13.19,55.3,1066.0,69.8,2087.0,5.3,0
V4478,94.23,1.942,13.32,18.4,2452.0,78.4,24555.0,2.04,0
V4479,96.09,0.257,13.98,96.5,2389.0,43.0,26053.0,1.25,0
V4480,82.58,0.409,12.83,29.4,2153.0,82.2,34776.0,2.91,0
V4481,64.17,0.997,12.27,27.8,2683.0,100.0,29543.0,2.66,0
V4482,82.11,2.15,13.19,90.0,2764.0,78.0,154837.0,1.72,0
V4483,84.49,1.108,12.23,97.1,2368.0,73.2,3681.0,4.19,0
V4484,76.92,4.738,12.33,72.8,1444.0,76.1,13856.0,4.33,0
V4485,80.88,1.954,12.51,20.9,1567.0,83.0,155784.0,0.32,0
V4486,97.24,1.151,12.25,53.7,1851.0,92.2,26520.0,3.62,0
V4487,97.68,5.829,11.99,83.5,2076.0,74.0,38100.0,4.96,1
V4488,77.6,1.039,13.03,61.5,2621.0,72.5,3802.0,0.32,0
V4489,72.22,2.19,13.42,21.9,2365.0,54.4,15037.0,4.31,0
V4490,91.94,,11.64,25.5,2117.0,75.7,1821.0,6.52,1
V4491,83.29,1.024,12.87,87.8,2514.0,57.0,6657.0,7.13,0
V4492,98.35,6.606,11.43,57.4,1812.0,66.8,45146.0,0.17,1
V4493,95.67,6.001,10.8,73.5,2513.0,88.2,64905.0,4.78,1
V4494,89.09,2.378,12.9,43.6,2314.0,90.3,91839.0,6.38,0
V4495,100.48,3.117,12.58,57.9,2462.0,81.9,13034.0,2.02,0
V4496,104.44,7.623,11.58,97.9,2623.0,93.2,18214.0,3.13,1
V4497,91.55,3.184,12.3,39.7,2176.0,50.2,37916.0,1.23,1
V4498,83.53,1.271,13.36,70.7,1204.0,99.4,3933.0,1.49,0
V4499,102.06,6.113,12.33,25.5,1870.0,62.3,73962.0,2.79,1
V4500,94.45,1.68,13.51,21.0,2591.0,79.5,29712.0,0.66,0
V4501,79.98,1.247,13.46,80.5,1918.0,65.0,151516.0,1.85,0
V4502,85.36,1.514,12.02,86.0,1868.0,79.7,5615.0,1.43,0
V4503,90.32,4.576,12.36,70.1,2231.0,75.3,6437.0,1.09,1
V4504,80.99,0.312,13.07,24.2,2747.0,92.1,19287.0,2.65,0
V4505,74.02,2.811,12.82,31.7,2429.0,100.0,10423.0,7.3,0
V4506,104.03,4.493,12.77,92.0,3070.0,88.2,53670.0,1.11,1
V4507,97.16,1.868,10.78,36.0,2401.0,73.2,132025.0,4.31,1
V4508,89.0,0.553,12.73,83.7,2381.0,98.0,4239.0,1.17,0
V4509,80.73,3.208,12.49,35.7,2083.0,49.5,12482.0,0.61,0
V4510,102.43,4.534,11.72,94.6,1424.0,66.3,12225.0,11.48,1
V4511,77.99,0.717,12.38,92.3,2274.0,71.5,32016.0,4.01,0
V4512,109.84,5.698,10.34,13.9,2221.0,70.8,27069.0,0.44,1
V4513,71.02,0.415,13.26,79.3,2532.0,63.9,58401.0,4.01,0
V4514,102.97,4.692,10.83,25.3,2352.0,85.4,59361.0,0.78,1
V4515,101.57,2.935,12.02,29.4,2335.0,75.0,38268.0,8.75,1
V4516,78.64,1.715,13.49,51.4,2768.0,73.0,40234.0,1.14,0
V4517,92.3,3.261,11.43,61.9,2069.0,96.1,83122.0,6.58,1
V4518,95.24,0.645,12.13,39.3,2619.0,68.3,22758.0,0.89,0
V4519,67.27,1.974,12.28,61.8,2844.0,90.4,559.0,3.27,0
V4520,99.7,3.479,10.72,25.4,1923.0,70.9,10780.0,9.74,1
V4521,65.05,0.172,12.92,12.0,1996.0,71.2,1620.0,1.4,0
V4522,77.27,0.399,12.6,61.4,1816.0,63.6,22502.0,0.34,0
V4523,98.03,1.419,12.89,56.6,1521.0,53.2,19931.0,3.22,0
V4524,80.35,1.587,13.1,72.1,3122.0,65.1,4673.0,0.76,0
V4525,75.61,0.954,14.14,68.5,3793.0,48.4,63297.0,5.21,0
V4526,83.42,5.143,13.35,90.8,2305.0,78.8,36240.0,3.57,0
V4527,115.15,4.775,11.44,51.4,2035.0,70.3,11511.0,1.7,1
V4528,87.55,5.824,10.11,10.8,3069.0,91.3,64057.0,4.89,1
V4529,76.59,0.869,13.02,66.8,2501.0,64.1,49609.0,1.09,0
V4530,96.98,0.772,13.53,70.8,1823.0,71.1,9571.0,9.96,0
V4531,113.38,4.377,11.22,56.9,1761.0,93.3,183060.0,1.7,1
V4532,84.17,1.567,12.37,72.0,2609.0,88.4,8789.0,5.76,0
V4533,75.09,2.424,12.77,39.1,2392.0,77.0,66469.0,1.2,0
V4534,101.77,1.55,13.04,23.4,2761.0,59.5,155296.0,5.02,0
V4535,109.29,3.969,11.3,69.8,2552.0,,58177.0,0.13,1
V4536,106.33,5.104,11.38,32.1,1590.0,70.7,49318.0,1.4,1
V4537,78.5,1.717,11.71,51.1,1813.0,67.2,105136.0,0.39,0
V4538,84.61,2.824,12.54,54.2,1761.0,95.0,14109.0,2.4,0
V4539,97.66,9.391,11.7,52.9,2309.0,97.0,14605.0,2.28,1
V4540,100.55,4.746,11.63,63.9,2138.0,61.7,46120.0,1.78,1
V4541,96.61,0.6,13.05,12.7,1972.0,100.0,96221.0,15.89,0
V4542,92.04,1.677,13.64,99.1,2045.0,73.7,43231.0,1.12,0
V4543,76.38,1.721,12.95,74.5,2537.0,86.7,169847.0,6.26,0
V4544,96.01,2.472,12.47,48.3,2110.0,100.0,11349.0,2.37,0
V4545,87.51,1.412,12.72,27.2,1859.0,72.6,78660.0,1.63,0
V4546,90.5,1.943,13.3,17.2,1547.0,78.9,117941.0,0.91,0
V4547,96.73,2.065,12.84,70.5,1749.0,85.9,25059.0,4.01,0
V4548,83.76,3.503,10.46,38.5,2734.0,98.7,147137.0,1.62,1
V4549,84.71,0.597,12.07,30.7,1866.0,,10162.0,6.7,0
V4550,85.63,4.088,11.92,44.2,3107.0,87.1,137434.0,13.83,1
V4551,84.08,9.421,11.81,63.4,2515.0,63.4,104898.0,1.03,1
V4552,101.74,3.707,11.16,70.5,1792.0,52.8,3080.0,0.55,1
V4553,112.94,3.688,11.36,68.1,1894.0,64.8,33154.0,1.52,1
V4554,70.28,3.164,13.93,87.7,1146.0,64.8,33865.0,2.52,0
V4555,84.74,0.809,13.36,29.7,1980.0,89.6,2640.0,1.43,0
V4556,101.82,7.925,13.05,67.3,3174.0,73.9,1815.0,14.09,1
V4557,85.98,2.001,12.04,19.1,3017.0,65.8,500.0,6.04,0
V4558,84.09,5.744,13.19,59.3,3004.0,61.7,33453.0,13.54,0
V4559,93.5,4.644,11.72,62.6,2505.0,68.7,28047.0,1.87,1
V4560,86.86,1.692,13.01,29.5,2111.0,88.8,126950.0,1.45,0
V4561,78.95,1.304,14.11,45.3,2249.0,61.6,18856.0,2.09,0
V4562,67.48,1.156,11.96,84.4,2472.0,73.1,48312.0,2.96,0
V4563,94.56,1.215,12.66,23.4,2192.0,69.3,500.0,5.41,0
V4564,107.56,5.878,11.6,49.1,1807.0,80.3,49017.0,8.52,1
V4565,99.41,4.927,11.15,93.9,2164.0,100.0,110122.0,2.49,1
V4566,165.75,6.398,11.72,55.4,1524.0,65.2,19717.0,1.37,1
V4567,104.56,4.951,12.31,75.3,2497.0,79.8,16963.0,1.54,1
V4568,86.79,0.441,13.8,84.4,1746.0,74.8,44261.0,4.78,0
V4569,92.23,1.214,13.35,28.3,2485.0,68.0,17924.0,3.35,0
V4570,93.46,4.523,9.71,29.6,1660.0,75.8,23169.0,2.67,1
V4571,95.5,2.394,13.17,78.3,2117.0,100.0,14355.0,0.91,0
V4572,87.57,1.621,13.52,77.8,2337.0,74.0,19033.0,8.33,0
V4573,86.55,1.937,13.23,15.4,2118.0,74.0,51192.0,6.08,0
V4574,74.84,1.437,12.97,39.0,2520.0,69.3,115014.0,0.61,0
V4575,87.3,3.64,13.85,45.9,2424.0,81.2,39373.0,1.83,0
V4576,95.04,5.881,10.54,84.6,1989.0,60.0,500.0,3.12,1
V4577,139.89,1.534,12.9,48.0,1905.0,76.8,13787.0,2.42,0
V4578,84.75,4.282,12.67,93.3,1869.0,81.7,136869.0,2.03,1
V4579,,1.538,13.19,99.7,1798.0,62.3,108519.0,5.08,0
V4580,114.18,5.765,11.74,80.3,3249.0,99.0,5530.0,0.22,1
V4581,103.05,6.426,11.45,70.0,1885.0,98.4,107573.0,2.55,1
V4582,121.33,2.888,12.49,45.3,2746.0,100.0,150257.0,1.22,1
V4583,75.22,1.165,12.78,16.0,2282.0,83.6,17658.0,0.35,0
V4584,85.57,1.855,12.58,61.6,2022.0,81.2,54330.0,2.5,0
V4585,83.89,3.389,11.21,42.6,2297.0,73.8,36942.0,0.75,1
V4586,79.43,1.022,13.91,41.6,2327.0,76.0,18497.0,1.19,0
V4587,90.03,3.853,12.18,71.9,1321.0,88.9,7490.0,2.83,1
V4588,94.92,3.303,13.36,51.7,2161.0,75.3,20572.0,14.55,0
V4589,81.83,2.137,13.07,77.7,2203.0,72.7,118272.0,4.61,0
V4590,111.33,4.532,12.58,45.8,2035.0,83.4,75030.0,1.31,1
V4591,89.83,3.655,,23.6,1139.0,65.6,18067.0,1.93,0
V4592,103.43,0.652,13.36,51.5,2034.0,98.7,35701.0,2.08,0
V4593,73.16,1.638,12.57,95.6,3007.0,75.1,23437.0,0.67,0
V4594,95.07,6.644,12.33,82.1,2475.0,86.5,28251.0,0.7,0
V4595,94.17,2.174,13.0,28.5,1674.0,63.0,64448.0,0.64,0
V4596,77.21,1.475,13.71,45.2,2647.0,74.3,35239.0,2.95,0
V4597,93.06,2.665,13.38,93.5,1646.0,69.1,8988.0,4.49,0
V4598,87.69,2.662,11.75,21.1,2334.0,69.7,14103.0,3.57,0
V4599,83.18,4.328,13.44,32.9,2339.0,57.9,37748.0,15.22,0
V4600,94.84,5.395,10.97,33.6,2016.0,90.8,53114.0,0.54,1
V4601,92.92,4.712,11.39,61.4,2721.0,82.3,31928.0,17.21,1
V4602,101.4,1.853,13.33,47.0,2577.0,53.7,43566.0,2.51,0
V4603,85.01,2.031,12.91,17.2,1812.0,71.8,70096.0,0.99,0
V4604,91.26,1.801,13.44,66.6,2055.0,71.7,35474.0,11.48,0
V4605,93.14,3.682,11.35,18.9,1772.0,81.0,170128.0,2.53,1
V4606,78.76,0.449,13.09,64.6,1913.0,72.8,12088.0,1.71,0
V4607,93.66,1.352,12.14,55.6,2525.0,91.3,113483.0,0.96,0
V4608,74.2,1.813,12.85,54.4,2193.0,89.5,12805.0,1.25,0
V4609,81.68,2.487,13.55,16.1,2715.0,100.0,34134.0,15.49,0
V4610,85.27,2.042,12.2,67.5,1410.0,41.6,27389.0,1.45,0
V4611,85.89,1.982,13.49,48.8,2338.0,95.5,20998.0,15.23,0
V4612,93.82,6.44,9.88,47.0,2616.0,86.9,148036.0,1.6,1
V4613,88.17,4.87,12.29,63.7,2251.0,72.4,14304.0,1.05,0
V4614,90.54,1.631,12.81,64.6,1519.0,71.2,50559.0,0.81,0
V4615,90.88,0.949,13.09,11.4,1675.0,73.7,73350.0,2.12,0
V4616,88.99,6.949,10.84,21.3,2654.0,78.7,9873.0,1.08,1
V4617,82.73,2.711,12.64,31.3,1934.0,66.9,162792.0,4.78,0
V4618,94.56,1.534,13.66,71.0,1810.0,50.9,35598.0,1.1,0
V4619,92.16,3.698,13.71,61.9,2031.0,67.2,110661.0,7.22,0
